Batsman1_T1,Batsman2_T1,Batsman3_T1,Batsman4_T1,Batsman5_T1,Batsman6_T1,Batsman7_T1,Batsman8_T1,Bowler1_T1,Bowler2_T1,Bowler3_T1,Bowler4_T1,Bowler5_T1,Bowler6_T1,Batsman1_T2,Batsman2_T2,Batsman3_T2,Batsman4_T2,Batsman5_T2,Batsman6_T2,Batsman7_T2,Batsman8_T2,Bowler1_T2,Bowler2_T2,Bowler3_T2,Bowler4_T2,Bowler5_T2,Bowler6_T2,Winner_Team1
2.751405437,2.090479561,1.208217835,0.816421101,0.636281108,0.275333249,-0.131788226,-0.174409872,4.935844498,4.046448921,3.320081393,2.369582681,0.921122164,0.380572607,2.82135084,2.60900659,2.078993738,1.835348909,1.25351417,0.542967841,0.380307849,0.093265108,4.190043818,3.438379566,3.084672199,2.015043665,1.112566728,0.90165277,0
4.274970373,3.320693191,2.1677725,2.056461371,0.560710144,-0.168066894,-0.149813314,-0.212373664,3.495583833,2.797352797,2.372497105,2.065963471,1.770533322,1.531416425,3.930057041,3.512757502,3.297416277,3.04605842,2.838672049,2.595917231,1.737109501,0.782597306,3.392330309,2.157279766,1.659172149,0.793580185,0.585421363,0.390153366,1
4.395347354,3.414199107,2.228813837,2.114368348,0.57649893,0.006574853,-0.15359948,-0.11552388,3.267110777,2.935757138,2.489880903,2.168180936,1.85813382,1.60718616,4.040721761,3.611671671,3.419867139,3.296092673,3.006557777,2.669014505,1.786023991,-0.079931828,4.720552199,3.904981885,3.390640278,2.113080927,0.780791317,0.546121064,0
2.614687897,2.570696427,2.123990748,1.539244381,1.243898874,1.155085899,0.653605925,0.390030912,3.203455699,2.561058782,2.076110712,1.655299149,1.525639183,1.21300478,3.340792596,3.089353431,2.461759378,2.173256853,0.685796479,0.50661755,-0.168517925,-0.205467244,3.604606333,2.957965429,2.767605293,2.547531302,1.625155846,0.775672863,1
2.614687897,2.570696427,2.318311135,2.064991005,1.410272578,1.166155194,1.026743021,0.490204443,2.614414174,2.312763291,2.076110712,1.627348462,1.364630377,1.114408208,3.340792596,3.089353431,2.551744811,2.393377173,2.086326579,1.258447209,0.571497066,-0.126388444,3.604606333,2.957965429,2.767605293,2.547531302,1.625155846,0.343454554,1
2.614687897,2.570696427,2.318311135,2.064991005,1.410272578,1.166155194,1.026743021,0.490204443,2.614414174,2.312763291,2.076110712,1.627348462,1.364630377,1.114408208,3.340792596,3.089353431,2.551744811,2.393377173,2.086326579,1.258447209,0.571497066,-0.126388444,3.604606333,2.84667973,2.65367844,1.73349957,1.34651961,0.343454554,1
3.89141476,3.353286498,2.994210813,2.164644051,1.517671506,1.313225671,0.49014093,0.237640068,4.041057789,3.430291189,2.274038819,1.379554279,0.469506684,0.365822946,5.28385201,4.792519459,2.714683326,2.535712412,2.364764948,1.76089359,1.507547486,0.58681704,3.724281187,3.520564886,2.411506272,2.241473972,1.466112038,1.052592678,0
3.89141476,3.353286498,2.994210813,2.164644051,1.517671506,1.313225671,0.49014093,0.237640068,4.041057789,3.430291189,2.274038819,1.255216769,0.469506684,0.365822946,5.28385201,4.792519459,3.795089442,2.535712412,2.364764948,1.76089359,1.507547486,0.58681704,3.724281187,3.520564886,2.411506272,2.241473972,1.466112038,1.052592678,0
2.06028473,1.344776266,1.237288416,1.005580741,0.959272702,0.661662357,0.47113406,0.297165154,3.663223889,2.78405787,1.38272577,1.237642157,0.578554032,0.087728455,4.462222654,3.635200464,2.878634301,2.001931436,1.793710951,1.335665144,1.127509416,0.143716716,4.502878507,2.868570073,2.65930234,1.527176937,0.844825017,0.264472048,0
2.06028473,1.344776266,1.237288416,1.005580741,0.959272702,0.661662357,0.396220205,0.159194525,3.663223889,2.78405787,2.522097712,1.237642157,0.578554032,0.087728455,4.462222654,3.635200464,3.059712608,2.798672237,1.921854179,1.681604016,1.127509416,0.143716716,4.502878507,2.868570073,2.254475068,0.901146685,0.297531054,0.194625576,0
2.06028473,1.344776266,1.237288416,0.999242398,0.705773181,0.445747731,0.212259366,0.018773601,3.663223889,2.78405787,2.522097712,1.574755122,1.160289522,0.514270251,4.462222654,3.635200464,3.059712608,2.798672237,1.921854179,1.681604016,1.127509416,0.143716716,4.502878507,2.868570073,2.32231659,2.164296065,0.844825017,0.264472048,0
2.06028473,1.344776266,1.237288416,1.017563698,0.959272702,0.661662357,0.396220205,0.256285279,3.663223889,2.595977566,2.522097712,1.574755122,1.160289522,0.514270251,4.462222654,3.12345662,2.878634301,1.868448907,1.424709487,0.215575074,0.102737955,0.046162529,4.502878507,2.868570073,2.65930234,2.229423926,1.431728378,0.750955571,0
2.06028473,1.344776266,1.237288416,1.017563698,0.959272702,0.661662357,0.396220205,0.256285279,3.663223889,2.595977566,2.522097712,1.574755122,1.160289522,0.514270251,4.462222654,3.12345662,2.878634301,1.868448907,1.424709487,0.215575074,0.102737955,0.046162529,4.502878507,2.868570073,2.65930234,2.229423926,2.029027561,1.272647448,1
4.362212504,4.015386401,3.017025137,2.093419037,1.493510979,1.380588948,0.645948101,0.392556238,5.955861951,5.069968884,4.400048563,2.881464499,1.896931964,1.675306257,3.554726976,3.251399343,2.992078454,2.345037026,2.062730615,1.775941554,1.110592191,0.098525424,4.205747604,3.836239335,3.198617849,2.780989252,2.48564838,0.367656025,1
3.007326898,2.642005069,1.863673793,1.71236992,1.42330511,0.917575793,0.328703778,0.240903863,3.137707197,2.819477798,2.33666027,1.903506066,1.736469901,0.932575004,3.383302203,3.114306248,2.339984075,1.623641497,1.158356908,1.070775352,0.500992932,0.304463935,5.069790728,4.315694596,3.745440306,2.452780491,1.614719778,1.426065983,0
2.651125527,2.162630871,1.860505397,1.354957854,0.398339879,0.363845375,0.310633807,-0.07611735,5.656419287,4.028174467,3.814493863,2.181687659,1.646757497,1.385816271,3.595390166,3.288592712,3.026305402,2.371862346,2.086326579,1.796256884,1.123296464,0.099652475,3.928898402,3.583713529,2.988064367,2.597926756,2.322027108,0.343454554,0
1.305624149,1.065050697,0.916260189,0.667288545,0.1961741,0.179186275,0.152980685,-0.037486211,10.73656684,7.645961555,7.240369966,4.141106623,3.125744582,2.630446624,1.127372991,1.061924743,0.888406593,0.789249697,0.712912867,0.640752663,0.51010107,0.119499546,6.664557339,6.482580274,5.855618968,5.102234109,4.754668662,1.021381299,1
4.545025853,4.274973963,3.675557204,3.542528605,3.290062415,2.159502757,1.331789274,0.145330382,2.888181773,2.526776505,2.367983172,2.248719165,0.565699287,0.395138397,5.314559906,4.89201559,3.675694573,2.550449084,1.819570588,1.681995699,0.786969887,0.478258141,3.824653854,3.255763178,2.825562922,1.850379407,1.218145788,1.075825227,0
1.990718151,1.843209199,1.80339204,1.614103806,1.118897003,0.946822423,0.735285424,0.054305436,3.738000715,3.387591051,2.905398767,2.325639526,1.462909574,0.755002635,2.57478057,2.355072531,2.167239713,1.698570892,1.494089067,1.286360342,0.804430612,0.07136451,4.5844945,4.181710313,3.486668083,3.031430112,2.709492437,0.400765139,0
1.305624149,1.065050697,0.916260189,0.667288545,0.1961741,0.179186275,0.152980685,-0.037486211,10.73656684,7.645961555,7.240369966,4.141106623,3.125744582,2.630446624,1.858247377,1.747835856,1.502762526,1.448373387,1.345151832,0.882919143,0.544506017,0.05941876,7.974958646,6.977032512,6.467968631,5.855229092,1.562030639,1.091071347,1
1.639358513,1.544187577,1.322716851,1.255982622,1.101772608,0.97188313,0.828217135,0.173769108,4.097020422,3.985150464,3.287383074,3.136586015,2.922921001,0.62789167,3.159663196,2.908448092,2.185309239,1.516317484,1.081788581,0.999996237,0.467876895,0.284338623,6.492214686,5.526542877,4.796293153,3.140953617,2.067759404,1.826175283,0
4.723970252,4.150115292,2.927496695,2.689825495,2.235756613,1.441346717,0.51633458,0.004710953,2.582390748,2.318780686,2.067932344,1.436006377,1.309994171,0.703535269,4.330786142,3.961236775,3.645301593,2.856999687,2.513060841,2.163660705,1.35305392,0.12003525,2.700789393,2.427297003,2.054044601,1.785857589,1.596199632,0.23609631,0
2.702152421,2.541598578,2.185227569,2.106138129,1.956039505,1.283888319,0.791788149,0.086403214,4.90258644,4.289113775,4.019567707,3.817121272,0.960254538,0.670733458,1.639358513,1.544187577,1.29186784,1.1476798,1.036675339,0.931744277,0.231692144,0.040270956,4.097020422,3.985150464,3.599727525,3.155887751,2.940549389,2.598152001,1
3.092663559,2.580186452,2.094535758,1.788367222,1.553757877,1.205670181,0.319760313,0.230340448,6.054997974,4.312019142,4.083281568,1.880315737,1.223342714,1.084042634,4.362212504,4.015386401,3.017025137,2.093419037,1.493510979,1.380588948,0.645948101,0.392556238,5.955861951,5.069968884,4.400048563,2.881464499,1.896931964,1.675306257,0
3.519447695,3.096503008,2.968658222,2.714925877,1.881987029,1.592557237,1.24860348,0.927563681,2.037253548,1.760513937,1.427152656,1.118666103,0.861820351,0.44478254,4.723970252,4.150115292,2.927496695,2.689825495,2.235756613,1.441346717,0.51633458,0.004710953,2.582390748,2.318780686,2.067932344,1.436006377,1.309994171,0.703535269,0
3.519447695,3.100281611,3.033309069,2.886195494,2.606328842,1.76436284,1.415606433,0.091341853,2.202108145,1.995676945,1.711610772,1.37006655,0.500380357,0,3.193382961,2.604972304,2.241050517,1.971844207,1.566815041,0.449827265,0.389569591,0.280627802,3.888315668,2.769033394,2.622145831,1.207475406,1.071712014,0.69830175,1
2.421512977,1.933357945,1.377674731,1.011085558,0.944689643,0.837834387,0.604601518,0.209299818,4.126783288,3.880055079,2.366815812,2.26054413,1.522391302,0.785106437,3.465342389,3.254768835,2.091179033,1.992841981,0.870441024,0.589232813,0.497148731,0.221754162,5.011965605,4.224427882,4.033674857,3.796323748,3.550978727,2.443892255,0
2.921822324,2.570696427,2.464560527,2.253913603,1.562413251,1.322130542,1.036582395,0.770057266,2.96363805,2.561058782,2.076110712,1.627348462,1.253709233,0.647035054,3.547813508,3.22830043,3.033864377,2.776922922,1.868578671,1.336846421,0.849736424,0.259463697,4.633488764,3.786261765,3.351032015,3.032025137,1.071882937,0.499587939,1
0.275103297,0.259132515,0.221967168,0.210768394,0.184890172,0.163093217,0.138984403,0.029160464,7.913927993,7.697836614,6.953342062,6.058723977,5.646002203,1.212854454,0.432077925,0.395208378,0.363687861,0.285039819,0.250725406,0.215866126,0.13499275,0.011975789,8.855547598,7.958800564,6.73495304,5.85560167,5.233737164,0.774130008,0
0.530227987,0.48807119,0.366720136,0.254455591,0.181536621,0.167810921,0.078515148,0.047715306,10.89763737,9.529368946,6.527399359,6.067160569,3.994146317,3.527495156,0.432467198,0.406188077,0.260974598,0.187552126,0.108629148,0.073534974,0.062043081,0.000894364,8.720528683,8.389873569,7.996723512,7.659437311,5.559742137,3.030083437,1
3.730575806,3.508916111,3.016912383,2.907721966,2.700496684,1.772528694,1.093138082,0.119287772,4.497560456,3.934769686,3.6874921,3.501770729,0.880923343,0.615320977,3.8774541,3.406431603,2.402901259,2.207819765,1.83511817,1.67871365,1.051611804,0.310605965,4.021373799,3.610872562,3.220244245,2.635247424,1.232511226,0.743580346,1
0,0,0,0,0,0,0,0,7.714346568,7.5037048,6.777985662,5.905928959,5.50361562,1.182267466,0,0,0,0,0,0,0,0,10.66237373,9.050859596,7.958130475,5.760072464,2.847630281,2.196484744,1
2.032939659,1.658351527,1.426675263,1.255295823,0.997450188,0.286364554,0.248003913,0.178650477,5.154177991,3.670507282,3.475799675,1.600575595,1.420613692,0.925637685,2.720539149,2.475529698,2.326431982,2.129403788,1.432866022,1.105742603,0.429890086,0.198962303,4.222074885,3.753838959,3.354238945,2.76280743,1.970940681,0.115843092,1
0.530227987,0.48807119,0.366720136,0.254455591,0.181536621,0.167810921,0.078515148,0.047715306,10.89763737,9.529368946,6.527399359,6.067160569,3.994146317,3.527495156,0.302199556,0.24127887,0.171930812,0.12618128,0.117895214,0.10455991,0.075452955,0.026120162,8.345103647,7.846174497,4.786130477,4.571229876,3.078551093,1.587627488,1
0.432077925,0.395208378,0.363687861,0.285039819,0.250725406,0.215866126,0.13499275,0.011975789,8.855547598,7.958800564,6.73495304,5.85560167,5.233737164,0.774130008,0.390498638,0.306725031,0.223425609,0.183288679,0.152296451,0.131780565,0.108263215,0.036888775,10.93822493,9.285018567,8.164018947,5.909093961,2.92130264,1.129642558,1
3.887220501,3.415011608,2.408953605,2.213380747,1.839740404,1.682941937,1.054260568,0.311388308,3.077211087,2.763089839,2.464175625,2.016527932,0.943134709,0.568998009,3.56689114,3.350146916,2.152459159,1.546887295,0.895948518,0.606499752,0.18388109,0.007376509,3.169227705,3.049060525,2.899587788,2.155231877,1.238847187,0.158396873,1
3.528257794,3.304324277,2.97608955,2.493587837,1.260111305,0.706474993,0.326021783,0.091570506,2.324760987,1.858570901,1.631760123,1.446376406,1.26758082,1.001047838,4.341627233,3.971152787,3.081369268,2.890131817,1.792372096,0.776377667,0.543793754,0.133357709,2.851217743,1.980807806,1.310424764,1.18720842,0.69458425,0.562908989,1
3.528257794,3.304324277,2.97608955,1.564661326,1.487816984,1.181354349,0.627977771,0.244516337,2.324760987,1.858570901,1.631760123,1.446376406,1.126178818,0.984144564,4.341627233,3.971152787,3.081369268,2.890131817,1.792372096,0.611767973,0.177810278,-0.098663354,2.851217743,2.633876586,2.015533706,1.258007773,0.69458425,0.562908989,1
4.099289578,3.601319115,2.540375162,2.334132738,1.940108276,1.774755598,1.111776232,0.328376239,4.63352156,4.163585174,3.45059786,2.810949475,1.549298384,0.934699663,3.761484504,3.532915701,2.269887545,2.16314678,1.566027296,0.639587621,0.539634194,0.145434605,5.206127304,5.008727275,4.774017968,4.572659201,3.319148,0.524855573,1
3.528257794,3.304324277,2.97608955,1.549809359,1.260111305,0.887922394,0.627977771,0.244516337,2.324760987,1.858570901,1.631760123,1.446376406,1.126178818,0.880282562,4.341627233,3.971152787,3.081369268,2.890131817,1.792372096,0.611767973,0.12690551,-0.098663354,2.688749015,2.562492395,2.015533706,1.258007773,1.113007893,0.562908989,1
4.614778981,2.843852922,2.026476431,1.447480713,1.314564103,1.00049891,0.512233315,0.307867409,2.395854683,1.980682001,1.541348439,1.374369266,0.534255252,0.220733928,5.097309634,4.787568636,3.075998223,2.931350351,2.122174374,0.822685271,0.459142469,0.326186997,3.031627387,2.555263198,2.391992141,2.291102578,2.026919337,0.262975635,0
3.561899529,2.843852922,2.026476431,1.48724587,1.389581484,1.232403847,0.889332364,0.384174986,2.395854683,1.980682001,1.541348439,1.374369266,0.920860901,0.474893557,5.097309634,4.787568636,3.075998223,2.931350351,2.122174374,0.822685271,0.434915996,0.197083149,3.031627387,2.555263198,2.391992141,2.291102578,1.01965858,0.262975635,0
1.650627989,1.420795115,1.359339112,1.207620465,1.090818497,0.980407128,0.780498864,0.294131541,4.259885683,4.143568657,3.418063532,3.241720872,2.909109703,0.652851698,1.709080959,1.171060745,1.092774583,0.999792159,0.800799093,0.548872939,0.328679041,0.21259794,4.414416797,3.128317383,1.976749644,1.599061073,1.398222361,1.101451235,0
3.561899529,2.843852922,2.026476431,1.48724587,1.389581484,1.232403847,0.889332364,0.307867409,2.395854683,1.980682001,1.431634652,1.367353257,0.920860901,0.474893557,5.097309634,4.787568636,3.075998223,2.931350351,2.122174374,0.866725926,0.731275796,0.326186997,3.031627387,2.555263198,2.391992141,1.77390779,1.01965858,0.262975635,1
1.650627989,1.420795115,1.359339112,1.207620465,1.045767603,0.878061221,0.243792889,-0.000478927,4.259885683,4.143568657,3.742824338,3.261271969,3.039113317,0.927361314,1.709080959,1.11554072,1.02835765,0.834165721,0.585464469,0.369763921,0.28346392,0.132057636,4.414416797,3.354966061,3.041419678,1.897679659,1.398222361,1.101451235,1
2.415949809,2.275694823,1.949309744,1.850962405,1.527765627,1.373126983,0.549268352,0.256086414,3.113304692,2.768108592,2.675083031,2.458225417,0.826483865,0.517186786,2.393684331,1.562390785,1.27917171,1.168305928,0.819982879,0.76450703,0.460337391,0.297757901,3.497085238,2.478241871,1.565974016,1.181511217,0.552314799,0,1
2.415949809,2.275694823,1.949309744,1.850962405,1.527765627,1.373126983,0.549268352,0.059347976,3.113304692,2.820305645,2.707777736,2.56807971,2.304586328,0.517186786,2.393684331,1.562390785,1.27917171,0.854148832,0.815474165,0.517879564,0.397010534,0.184955717,3.497085238,2.657792145,2.409401819,1.181511217,0.552314799,0.136679502,1
2.415949809,2.275694823,1.949309744,1.850962405,1.527765627,1.373126983,0.549268352,0.040413575,3.113304692,2.820305645,2.675083031,2.458225417,0.581835134,0,2.393684331,1.640150364,1.530505259,1.40027704,1.193893596,0.76450703,0.460337391,0.297757901,3.497085238,2.657792145,2.409401819,1.503335055,1.187597322,0.984592681,1
4.250371637,2.618344654,2.514131988,1.843298723,1.067628368,0.722716013,0.609771453,0.271989747,3.720306176,3.135728849,2.935368367,2.811560255,2.101267975,1.814064214,3.396038455,1.986993379,1.290382572,0.827681085,0.381076503,0.21792748,0.180584544,0,2.695632694,2.545567909,2.055155285,1.908884327,1.016875531,0.413339679,1
4.250371637,2.618344654,2.514131988,1.843298723,1.067628368,0.722716013,0.609771453,0.271989747,3.720306176,3.019236035,2.928708599,2.241352507,2.040822241,1.408629971,2.675679738,2.314775805,1.946442493,1.254538612,0.794573842,0.357259221,0.193713316,0,3.868246532,2.545567909,2.055155285,1.908884327,0.465007138,0.216928802,0
4.461052952,4.189974463,2.638751828,1.934666874,1.558026761,1.050514025,0.674257255,0.285471664,2.285197816,1.926121232,1.616300938,1.337146584,0.768604205,0.198227312,3.564372405,2.764427336,2.379932091,1.98617538,1.264054325,0.781836629,0.189535711,0,2.376070169,1.622000522,1.520181167,1.172532068,0.624615726,0.253893869,0
4.461052952,4.189974463,2.638751828,1.934666874,1.558026761,1.050514025,0.674257255,0.00922568,1.966248758,1.850357888,1.616300938,1.337146584,0.768604205,0.198227312,3.564372405,2.764427336,2.379932091,1.98617538,1.264054325,0.781836629,-0.124335093,-0.107444288,2.376070169,1.563614915,1.262378994,1.172532068,1.030392894,0.555213979,1
2.13617268,1.742562899,1.499122074,1.092474288,0.814429756,0.293172293,0.250296505,-0.039226358,7.169596016,5.105771363,4.834928002,2.765321726,2.087289749,1.287586162,2.02620711,1.617742153,1.152772817,0.846028399,0.79047145,0.701060043,0.50590185,0.175132153,4.692888141,4.412314191,2.691491431,2.570641586,1.731230255,0.892805953,1
2.13617268,1.742562899,1.499122074,1.092474288,0.814429756,0.293172293,0.250296505,-0.039226358,7.169596016,5.105771363,4.834928002,2.765321726,2.087289749,1.287586162,2.02620711,1.617742153,1.152772817,0.846028399,0.79047145,0.701060043,0.50590185,0.175132153,4.692888141,4.412314191,2.691491431,2.570641586,1.731230255,0.892805953,1
2.13617268,1.742562899,1.499122074,1.092474288,0.814429756,0.293172293,0.250296505,-0.039226358,7.169596016,5.105771363,4.834928002,2.765321726,2.087289749,1.287586162,2.02620711,1.617742153,1.152772817,0.846028399,0.79047145,0.701060043,0.233509537,0.020878087,4.692888141,4.412314191,2.691491431,2.570641586,1.731230255,0.414982605,0
2.838008152,2.67325109,2.28984763,2.17431934,1.794661167,1.444623813,0.092954491,0.047473691,2.953712261,2.688268883,2.416949864,2.291343328,2.122197005,0.455882941,3.214448602,2.352911735,1.944858189,1.797305961,1.571113733,1.359468685,1.116860064,0.380550308,4.111416779,3.156335169,2.313632183,1.923273893,1.098047697,0.846965644,0
2.838008152,2.67325109,2.28984763,2.17431934,1.794661167,1.444623813,0.092954491,0.047473691,2.953712261,2.688268883,2.416949864,2.291343328,2.122197005,0.455882941,3.214448602,2.352911735,1.944858189,1.636576805,1.450099931,1.256467572,-0.096139147,-0.116971182,3.56272477,2.37973596,2.003410305,1.277071389,1.098047697,0.424605582,1
2.838008152,2.67325109,2.28984763,2.17431934,1.794661167,1.444623813,0.092954491,0.047473691,2.953712261,2.688268883,2.416949864,2.291343328,2.122197005,0.455882941,3.214448602,2.352911735,1.944858189,1.636576805,1.450099931,1.256467572,-0.069016694,-0.07210436,3.56272477,2.37973596,2.003410305,1.822986621,1.098047697,0.424605582,0
4.34908054,3.574290048,3.398796914,1.964056622,1.085444979,0.477094631,0.32959287,-0.073701086,3.49313564,2.935931998,2.814043468,2.595232568,2.020421448,0.236958361,4.419659928,3.785459639,3.587429008,3.425533573,3.113935157,1.669194102,1.355350024,-0.03076786,4.17648239,4.024748265,3.229701788,2.988683288,0.585224039,0.519492503,0
