Date.x,Player,Country,Runs.x,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings.x,Participation.x,Opposition.x,Ground,Team.x,Opponent.x,ID,OutPenalty,BattingImpact,Date.y,Overs,Maidens,Runs.y,Wickets,Economy,Innings.y,Participation.y,Opposition.y,Team.y,Opponent.y,BowlingImpact
NA,PD Collingwood,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,168,NA,NA,5/8/10,NA,NA,NA,NA,NA,2,DNB,RSA,ENG RSA,RSA,NA
NA,LJ Wright,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,168,NA,NA,5/8/10,NA,NA,NA,NA,NA,2,DNB,RSA,ENG RSA,RSA,NA
NA,G Gambhir,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,WI,IND WI,WI,NA
NA,Yuvraj Singh,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,WI,IND WI,WI,NA
NA,M Vijay,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,WI,IND WI,WI,NA
NA,MS Dhoni,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,WI,IND WI,WI,NA
NA,RG Sharma,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,WI,IND WI,WI,NA
NA,D Ramdin,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,IND,IND WI,IND,NA
NA,RR Sarwan,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,IND,IND WI,IND,NA
NA,S Chanderpaul,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,IND,IND WI,IND,NA
NA,WW Hinds,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,169,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,IND,IND WI,IND,NA
NA,KC Sangakkara,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS SL,AUS,NA
NA,LD Chandimal,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS SL,AUS,NA
NA,DPMD Jayawardene,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS SL,AUS,NA
NA,CK Kapugedera,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS SL,AUS,NA
NA,TM Dilshan,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS SL,AUS,NA
NA,ST Jayasuriya,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS SL,AUS,NA
NA,DA Warner,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,SL,AUS SL,SL,NA
NA,MEK Hussey,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,SL,AUS SL,SL,NA
NA,DJ Hussey,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,SL,AUS SL,SL,NA
NA,BJ Haddin,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,SL,AUS SL,SL,NA
NA,CL White,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,170,NA,NA,5/9/10,NA,NA,NA,NA,NA,2,DNB,SL,AUS SL,SL,NA
NA,HH Gibbs,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,PAK,PAK RSA,PAK,NA
NA,AB de Villiers,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,PAK,PAK RSA,PAK,NA
NA,GC Smith,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,PAK,PAK RSA,PAK,NA
NA,MV Boucher,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,PAK,PAK RSA,PAK,NA
NA,JP Duminy,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,PAK,PAK RSA,PAK,NA
NA,Misbah-ul-Haq,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,RSA,PAK RSA,RSA,NA
NA,Khalid Latif,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,RSA,PAK RSA,RSA,NA
NA,Kamran Akmal,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,RSA,PAK RSA,RSA,NA
NA,Salman Butt,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,RSA,PAK RSA,RSA,NA
NA,Umar Akmal,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,171,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,RSA,PAK RSA,RSA,NA
NA,LJ Wright,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,NZL,ENG NZL,NZL,NA
NA,MJ Lumb,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,NZL,ENG NZL,NZL,NA
NA,PD Collingwood,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,NZL,ENG NZL,NZL,NA
NA,RS Bopara,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,NZL,ENG NZL,NZL,NA
NA,C Kieswetter,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,NZL,ENG NZL,NZL,NA
NA,EJG Morgan,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,1,DNB,NZL,ENG NZL,NZL,NA
NA,GJ Hopkins,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG NZL,ENG,NA
NA,LRPL Taylor,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG NZL,ENG,NA
NA,JD Ryder,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG NZL,ENG,NA
NA,AJ Redmond,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG NZL,ENG,NA
NA,BB McCullum,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,172,NA,NA,5/10/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG NZL,ENG,NA
NA,CU Jayasinghe,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,IND,IND SL,IND,NA
NA,KC Sangakkara,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,IND,IND SL,IND,NA
NA,DPMD Jayawardene,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,IND,IND SL,IND,NA
NA,CK Kapugedera,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,IND,IND SL,IND,NA
NA,KD Karthik,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,SL,IND SL,SL,NA
NA,G Gambhir,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,SL,IND SL,SL,NA
NA,RG Sharma,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,SL,IND SL,SL,NA
NA,MS Dhoni,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,SL,IND SL,SL,NA
NA,SK Raina,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,173,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,SL,IND SL,SL,NA
NA,DA Warner,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,WI,AUS WI,WI,NA
NA,MEK Hussey,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,WI,AUS WI,WI,NA
NA,BJ Haddin,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,WI,AUS WI,WI,NA
NA,CL White,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,1,DNB,WI,AUS WI,WI,NA
NA,KA Pollard,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS WI,AUS,NA
NA,RR Sarwan,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS WI,AUS,NA
NA,D Ramdin,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS WI,AUS,NA
NA,S Chanderpaul,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,174,NA,NA,5/11/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS WI,AUS,NA
NA,KP Pietersen,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,1,DNB,SL,ENG SL,SL,NA
NA,C Kieswetter,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,1,DNB,SL,ENG SL,SL,NA
NA,EJG Morgan,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,1,DNB,SL,ENG SL,SL,NA
NA,PD Collingwood,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,1,DNB,SL,ENG SL,SL,NA
NA,LJ Wright,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,1,DNB,SL,ENG SL,SL,NA
NA,MJ Lumb,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,1,DNB,SL,ENG SL,SL,NA
NA,DPMD Jayawardene,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG SL,ENG,NA
NA,CK Kapugedera,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG SL,ENG,NA
NA,CU Jayasinghe,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG SL,ENG,NA
NA,KC Sangakkara,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,175,NA,NA,5/13/10,NA,NA,NA,NA,NA,2,DNB,ENG,ENG SL,ENG,NA
NA,CL White,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,1,DNB,PAK,AUS PAK,PAK,NA
NA,DA Warner,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,1,DNB,PAK,AUS PAK,PAK,NA
NA,MEK Hussey,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,1,DNB,PAK,AUS PAK,PAK,NA
NA,BJ Haddin,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,1,DNB,PAK,AUS PAK,PAK,NA
NA,Kamran Akmal,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS PAK,AUS,NA
NA,Salman Butt,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS PAK,AUS,NA
NA,Umar Akmal,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS PAK,AUS,NA
NA,Misbah-ul-Haq,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS PAK,AUS,NA
NA,Khalid Latif,PAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gros Islet,NA,NA,176,NA,NA,5/14/10,NA,NA,NA,NA,NA,2,DNB,AUS,AUS PAK,AUS,NA
NA,PD Collingwood,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS ENG,AUS,NA
NA,MJ Lumb,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS ENG,AUS,NA
NA,KP Pietersen,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS ENG,AUS,NA
NA,C Kieswetter,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS ENG,AUS,NA
NA,EJG Morgan,ENG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,1,DNB,AUS,AUS ENG,AUS,NA
NA,DJ Hussey,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,2,DNB,ENG,AUS ENG,ENG,NA
NA,BJ Haddin,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,2,DNB,ENG,AUS ENG,ENG,NA
NA,CL White,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,2,DNB,ENG,AUS ENG,ENG,NA
NA,MJ Clarke,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,2,DNB,ENG,AUS ENG,ENG,NA
NA,DA Warner,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,2,DNB,ENG,AUS ENG,ENG,NA
NA,MEK Hussey,AUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridgetown,NA,NA,177,NA,NA,5/16/10,NA,NA,NA,NA,NA,2,DNB,ENG,AUS ENG,ENG,NA
NA,N Deonarine,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,RR Sarwan,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,ADS Fletcher,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,LE Bosman,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,AB de Villiers,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,JP Duminy,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,GC Smith,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,AN Petersen,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,178,NA,NA,5/19/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,S Chanderpaul,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,N Deonarine,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,RR Sarwan,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,ADS Fletcher,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,CH Gayle,WI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,1,DNB,RSA,RSA WI,RSA,NA
NA,JP Duminy,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,GC Smith,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,LE Bosman,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,AN Petersen,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,DA Miller,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,AB de Villiers,RSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Sound,NA,NA,179,NA,NA,5/20/10,NA,NA,NA,NA,NA,2,DNB,WI,RSA WI,WI,NA
NA,KC Sangakkara,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,DPMD Jayawardene,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,TM Dilshan,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,CK Kapugedera,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,CU Jayasinghe,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,RJ Nicol,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,BB McCullum,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,MJ Guptill,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,LRPL Taylor,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,AJ Redmond,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,180,NA,NA,5/22/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,KC Sangakkara,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,LD Chandimal,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,DPMD Jayawardene,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,CK Kapugedera,SL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,1,DNB,NZL,NZL SL,NZL,NA
NA,GJ Hopkins,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,LRPL Taylor,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,AJ Redmond,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
NA,BB McCullum,NZL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauderhill,NA,NA,181,NA,NA,5/23/10,NA,NA,NA,NA,NA,2,DNB,SL,NZL SL,SL,NA
